12342, 1, 05/04/2021 00:40:03, 05/04/2021 00:40:04
12342, 1, 05/04/2021 00:40:05, 05/04/2021 00:40:05
12342, 1, 05/04/2021 00:40:06, 05/04/2021 00:40:06
12342, 1, 05/04/2021 00:40:07, 05/04/2021 00:40:07
12342, 1, 05/04/2021 00:40:07, 05/04/2021 00:40:07
12342, 1, 05/04/2021 00:40:07, 05/04/2021 00:40:07
12342, 1, 05/04/2021 00:40:07, 05/04/2021 00:40:08
12342, 1, 05/04/2021 00:40:08, 05/04/2021 00:40:08
12342, 1, 05/04/2021 00:40:08, 05/04/2021 00:40:08
